tempo,spectral_centroid,zero_crossing_rate,rms,spectral_bandwidth,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,filename,mood
143.5546875,1888.4721264647912,0.09122947410300926,0.120774075,2082.39216711114,0.21594045,0.31654108,0.32620323,0.23108171,0.29340908,0.25277114,0.28019032,0.28125426,0.4055762,0.8250529,0.4118296,0.25276825,-149.33728,104.67276,-12.085738,33.052925,-1.2262641,11.683809,-1.8275034,-2.6111312,-5.7353015,-2.3642638,-10.333574,-0.20029336,-2.6696012,17931.wav,happy
143.5546875,1742.1783302267327,0.07873083043981481,0.11810159,1955.9568008477395,0.23417896,0.32880402,0.2788543,0.22322656,0.34234583,0.31822017,0.28206354,0.23299657,0.40428525,0.83498573,0.47240025,0.28130543,-164.40823,114.00636,-8.049429,33.04729,-1.5904869,11.178944,-0.4022806,-2.3057764,-8.07737,-3.9474008,-9.694523,-0.22176218,-2.923695,17932.wav,happy
129.19921875,1324.0380235157293,0.045360423900462965,0.104129836,1856.7153327894252,0.09402566,0.14994046,0.24579068,0.340402,0.65854406,0.23115948,0.11106066,0.13594231,0.39332634,0.6238674,0.2811413,0.17831498,-190.88434,128.29982,0.82882357,34.085407,7.115269,12.728725,-5.1573114,-0.6215813,-1.2406379,0.63817596,-11.360191,-5.407928,-11.460316,17985.wav,happy
129.19921875,1352.7271924864056,0.04519088179976852,0.10734952,1930.9216381639662,0.096104205,0.14501089,0.24338475,0.352677,0.6618566,0.22781307,0.11128198,0.13368261,0.41968423,0.6434857,0.28784454,0.20096633,-174.98773,128.10814,2.1195982,33.950626,7.2513313,12.39254,-4.3221393,-1.0054634,-1.9334455,0.41103822,-10.946162,-6.475935,-11.442317,17986.wav,happy
129.19921875,1540.154793851824,0.049418131510416664,0.11385835,2114.0285422900915,0.13496748,0.14517297,0.24570931,0.30057788,0.67621374,0.31832245,0.14170858,0.13758467,0.34826738,0.61661583,0.36192158,0.25419176,-162.09361,119.64175,7.321335,33.102608,6.6667233,12.335214,-5.6590314,-0.5269294,-3.1448379,0.82723224,-8.627697,-5.1298785,-9.9009285,17987.wav,happy
129.19921875,1662.1961852348118,0.052734375,0.12646772,2235.691045814916,0.13567187,0.12699926,0.12154784,0.33814925,0.754557,0.28302893,0.1508147,0.16895477,0.45253155,0.65114313,0.3452337,0.279179,-149.0555,114.375885,11.480415,31.650423,7.083111,12.405041,-6.297596,0.28918782,-4.93344,-0.66134024,-7.7527227,-6.0780144,-10.367692,17988.wav,happy
129.19921875,1700.374545011503,0.05177589699074074,0.1445668,2309.219362383745,0.15821187,0.16428363,0.14878842,0.3364868,0.7900889,0.33731246,0.1770346,0.18422414,0.43154234,0.6223574,0.36089298,0.28981745,-138.15189,112.0819,15.44817,31.77371,8.675254,12.992961,-5.955216,1.915843,-5.920608,-1.7093122,-6.789405,-5.6689587,-9.517548,17989.wav,happy
129.19921875,1698.6122556791443,0.04850034360532408,0.16924474,2349.995500820099,0.15751745,0.19922113,0.22300418,0.37479317,0.70878786,0.29864672,0.18816997,0.18275493,0.44065157,0.66388357,0.36891237,0.25327227,-126.43475,110.641945,19.19226,33.547314,11.461388,13.772705,-5.0663123,3.7068143,-6.3349633,-1.4983109,-6.690619,-5.4245663,-8.362056,17990.wav,happy
129.19921875,1701.5943079232945,0.04675745081018518,0.18437669,2381.335999512796,0.17285824,0.2321727,0.27166477,0.39072818,0.6608119,0.3092872,0.22259556,0.20246112,0.46317944,0.682484,0.37368706,0.23950747,-118.70512,108.87778,22.037783,35.751484,13.660986,15.465404,-4.9342694,4.6338587,-6.3367333,-1.2309644,-6.4274607,-5.425698,-7.9516287,17991.wav,happy
129.19921875,1634.832209722552,0.04197410300925926,0.19926293,2351.647472081199,0.19564493,0.24997352,0.29999593,0.41184154,0.66087216,0.358581,0.24267022,0.21283741,0.4525964,0.6489221,0.36130401,0.26131886,-115.483185,109.68174,21.545889,36.73802,15.463405,16.598118,-4.123983,4.8236637,-6.093827,-1.2333131,-6.3451347,-5.8045,-8.3234625,17992.wav,happy
129.19921875,1587.195767463877,0.03879349320023148,0.20208785,2328.1427952168747,0.20170301,0.25891095,0.31413844,0.39801213,0.6506524,0.37527508,0.23880446,0.19770135,0.40402338,0.6112731,0.36165452,0.25974816,-116.5325,110.91629,22.023714,37.3285,16.159492,17.106327,-4.1834817,4.3513722,-5.955243,-1.3875409,-6.6721406,-6.0078163,-8.048433,17993.wav,happy
129.19921875,1659.654647303522,0.04227023654513889,0.2022455,2392.1313795658743,0.22849709,0.24437326,0.32433298,0.42169818,0.67103547,0.4005551,0.2742342,0.2182189,0.41230294,0.5423361,0.3567711,0.3241361,-110.10259,107.73683,22.144547,36.085003,15.297754,17.632849,-4.3299403,4.0328126,-4.7844825,0.12730135,-5.770802,-5.3368406,-7.5887947,17994.wav,happy
129.19921875,1715.1195477524334,0.044980649594907406,0.20113961,2435.2842605720207,0.24164337,0.24623387,0.26973602,0.38385043,0.7240623,0.44617093,0.27246097,0.22309949,0.39763838,0.5733489,0.38792348,0.32915238,-103.1193,106.61849,23.23802,35.29172,13.763629,18.354813,-4.951743,3.4075336,-5.0901704,0.11020097,-5.4842615,-5.2146177,-7.644654,17995.wav,happy
129.19921875,1770.0562928445763,0.04824490017361111,0.19494738,2446.4526806842964,0.2272002,0.26640263,0.25472614,0.4677095,0.7625327,0.39353645,0.25006115,0.24052095,0.45901856,0.5666877,0.34083942,0.31384113,-99.673775,105.04258,19.4384,34.51242,11.633421,19.289139,-2.7189894,3.6478333,-6.16502,0.24154374,-5.8016105,-4.6179633,-6.8423147,17996.wav,happy
129.19921875,1746.482665700263,0.050984700520833336,0.1857196,2387.765864172661,0.230628,0.3417682,0.30188397,0.48703578,0.7458739,0.3540348,0.22845638,0.2223748,0.4478645,0.59937966,0.32830465,0.26205078,-100.67167,107.87803,15.186347,33.327335,11.086417,19.58209,-1.2296399,3.7160509,-7.6307077,-0.9122443,-5.6805286,-3.4591794,-6.1779785,17997.wav,happy
129.19921875,1738.95492589764,0.05136447482638889,0.1875561,2356.4241779191516,0.20111687,0.3307302,0.3271297,0.4308537,0.7209766,0.3720026,0.2443354,0.21610129,0.41876853,0.6477824,0.37678713,0.25426668,-98.0293,108.523186,11.071596,33.365147,11.088561,18.369286,0.017985733,4.609161,-8.128888,-1.2754751,-4.941021,-3.4476526,-7.07943,17998.wav,happy
129.19921875,1729.7669454975019,0.05010534215856482,0.18852983,2336.4387394427463,0.16262797,0.34401834,0.3468229,0.42255226,0.738645,0.43531305,0.24648964,0.19831528,0.3470134,0.66880417,0.40078512,0.19343227,-98.31015,109.26021,8.726229,32.59747,10.812118,18.132368,1.0182555,4.8141775,-9.273006,-2.3816507,-5.4249754,-3.5671728,-7.6540165,17999.wav,happy
129.19921875,1752.1914405629834,0.05279541015625,0.18134192,2319.0909127507807,0.19042149,0.34053004,0.32357675,0.45508602,0.7276733,0.37164253,0.2353774,0.21829566,0.44055912,0.6487846,0.3389336,0.227756,-97.757195,109.46483,4.1642346,30.040518,9.6157675,18.088394,2.2891219,4.3040166,-10.410053,-2.8951008,-5.332983,-3.6784072,-7.931206,18000.wav,happy
129.19921875,1693.388222787549,0.048285590277777776,0.19927086,2290.9666052082434,0.19866425,0.31420445,0.36707115,0.43659103,0.74574786,0.55106944,0.2922142,0.20859171,0.31614804,0.58281434,0.4190378,0.24943683,-96.183395,112.01624,4.4053593,28.081827,10.189149,18.118265,1.3646803,4.956189,-8.620744,-2.6442811,-4.2956395,-3.5431685,-7.5202885,18001.wav,happy
89.10290948275862,1020.5059199482313,0.03076171875,0.15603085,1754.7616938327078,0.5642447,0.35564798,0.34441754,0.34803042,0.2725326,0.23737465,0.41104046,0.46786904,0.30911353,0.36976495,0.55235493,0.5555997,-176.56631,142.55148,26.321558,51.783195,16.131338,13.669581,4.4319406,4.1951895,-2.1675732,5.421764,-1.2249892,1.7393843,-4.825419,18045.wav,happy
89.10290948275862,899.9477392946814,0.024947554976851853,0.15535937,1639.04840167087,0.5537618,0.34307534,0.32428518,0.33486864,0.23745905,0.21517327,0.39183342,0.46593243,0.33660254,0.40800545,0.5521367,0.5542992,-181.95616,152.20982,24.017612,46.997612,18.13392,13.096333,4.134394,5.299216,-1.7026689,3.1281343,-2.0320756,2.6551254,-3.6889079,18046.wav,happy
89.10290948275862,907.3668191288531,0.025894730179398147,0.15550922,1662.5509448092064,0.55557734,0.34861523,0.3410173,0.34721184,0.25774333,0.23023398,0.39735064,0.4114191,0.29006124,0.37915376,0.5324267,0.5576865,-181.5677,151.77304,25.260149,44.92681,19.106163,12.905829,3.2548697,5.337772,-1.1517166,3.5169802,-1.3969171,3.314166,-3.6318526,18047.wav,happy
184.5703125,919.6723205153341,0.026362666377314815,0.1554587,1681.3435736018841,0.5396695,0.36637256,0.36625308,0.3543019,0.25884622,0.22090913,0.399312,0.44374713,0.3134541,0.3804866,0.50641525,0.5060972,-180.63356,151.05818,26.174524,44.67933,18.960659,12.598649,3.1899917,4.6364536,-1.1184652,3.9810486,-1.302237,3.6112866,-3.7850401,18048.wav,happy
89.10290948275862,899.5234775090843,0.02752459490740741,0.15731114,1649.3569195612633,0.505528,0.32594812,0.3428842,0.33235714,0.20676297,0.19947316,0.3909701,0.46895728,0.3277122,0.4332833,0.52848965,0.5045253,-179.00206,152.87352,25.72956,44.666946,17.003006,11.550804,4.176382,6.292382,-1.5974313,1.8836005,-3.1998546,2.6975496,-2.9026964,18049.wav,happy
184.5703125,957.9760966816767,0.028519241898148147,0.15834586,1714.5311326485298,0.44767836,0.28302258,0.280602,0.29634035,0.31255677,0.2635419,0.42964813,0.44464526,0.3301398,0.44130266,0.4740623,0.49265918,-171.13556,149.14653,23.924528,44.136623,16.493729,12.009503,3.6617174,6.602954,-0.2441873,3.4205496,-2.5517483,2.55666,-4.0785284,18050.wav,happy
184.5703125,1031.886772629282,0.030054163049768517,0.15710467,1797.7563442389558,0.4438467,0.30750218,0.32982802,0.3372669,0.4043008,0.2737272,0.39481184,0.44648144,0.32699838,0.42622623,0.4426666,0.44924712,-169.41093,142.36623,26.325905,47.425926,16.360912,13.040145,3.9562955,5.691065,-0.8436821,4.8450418,-1.3218718,2.9532487,-4.5485873,18051.wav,happy
184.5703125,1095.828262948086,0.031849048755787035,0.15828192,1861.2233300587018,0.40996897,0.28516763,0.31218046,0.33488765,0.4207749,0.2844228,0.40363032,0.4381077,0.30221945,0.39109337,0.43304658,0.448802,-163.06435,136.27109,26.555138,50.477898,14.376051,14.145924,3.9404445,5.1911926,-1.1475695,5.919857,-1.3176305,1.4758112,-5.621497,18052.wav,happy
184.5703125,1063.9375607694988,0.03140823929398148,0.15852667,1805.6461039164149,0.40994662,0.2822348,0.30583978,0.35481372,0.4301928,0.29627767,0.43259895,0.46997043,0.3022076,0.38509583,0.45107353,0.45891976,-165.07991,139.40569,24.799278,51.811028,13.7627,13.549648,4.772123,5.8719535,-1.1821555,5.6528635,-1.7556418,0.67338765,-5.647271,18053.wav,happy
184.5703125,1069.7846725269794,0.03037742332175926,0.15899195,1826.3841364123089,0.44421068,0.2905378,0.29425964,0.35144177,0.44613668,0.3028788,0.42676634,0.45422173,0.32907575,0.39614585,0.45738018,0.46218273,-166.0454,137.8857,26.085558,51.80779,15.002224,14.467814,3.8827012,4.5042477,-1.4625888,6.8195,-0.2970901,1.6390446,-5.70137,18054.wav,happy
184.5703125,1045.2953082377996,0.028641312210648147,0.1547724,1802.9784454879757,0.52773434,0.33983117,0.34270713,0.36908072,0.36853677,0.27961698,0.41265297,0.4177034,0.29360884,0.38072112,0.5290038,0.54640585,-173.54384,138.78464,26.520834,52.508213,15.889241,14.976976,5.094052,4.5458994,-2.061272,6.3840394,-0.46645376,2.2117476,-4.681212,18055.wav,happy
184.5703125,971.7419076307827,0.02721263744212963,0.1563638,1715.2070121636602,0.5496026,0.35554454,0.3502008,0.3573605,0.26553753,0.21876338,0.3859326,0.45712635,0.32252902,0.38605914,0.5348813,0.5320868,-175.54231,146.50084,24.85087,49.217133,16.321424,13.377704,3.7111607,4.4131846,-1.9356531,5.0002093,-1.8526164,1.534758,-4.603539,18056.wav,happy
184.5703125,864.3285951546442,0.02508544921875,0.15599662,1604.002560833959,0.52595603,0.32703203,0.34455168,0.36938435,0.26544762,0.2298976,0.41453877,0.46320158,0.32935312,0.40435627,0.55005425,0.52810967,-184.61542,155.1486,24.9621,45.753124,18.485367,12.441013,3.9153917,4.724529,-2.1396406,3.7225027,-2.3098881,2.6662722,-3.5637345,18057.wav,happy
89.10290948275862,904.3388160110704,0.02509449146412037,0.15517996,1670.4660906898253,0.573984,0.3739668,0.33522773,0.35574582,0.2718823,0.22147217,0.38997892,0.44285876,0.3228826,0.3832708,0.5468078,0.554824,-183.00117,151.488,27.237219,44.38413,18.811901,13.152302,3.2094042,4.5816336,-1.8675842,3.880037,-1.3740234,4.1335716,-2.8248036,18058.wav,happy
184.5703125,926.0541643244053,0.025973849826388888,0.15317309,1691.7496616495744,0.5645694,0.3690144,0.3751023,0.3593605,0.24612662,0.20760052,0.37201896,0.4355022,0.32199445,0.39344788,0.52517194,0.54485327,-180.56915,150.53859,26.208569,44.308308,18.322527,12.993372,3.3435595,4.9086056,-2.2792227,3.230597,-1.2733101,4.3467884,-2.47353,18059.wav,happy
89.10290948275862,923.7074787720644,0.027418348524305556,0.15661733,1681.250132030088,0.5039143,0.32924676,0.340864,0.32189804,0.21985044,0.21005842,0.39722863,0.454308,0.30974752,0.40735134,0.49341944,0.5023744,-176.75111,151.31578,25.826002,43.667473,17.43137,11.778859,3.188009,6.0492105,-1.517623,2.535483,-2.9651275,2.4864702,-3.5606136,18060.wav,happy
184.5703125,930.9185235507966,0.026767306857638888,0.15776335,1694.8052938022438,0.45211595,0.29001784,0.26711574,0.28588936,0.36979848,0.27488497,0.41465232,0.4570266,0.315674,0.41390422,0.46101487,0.4549626,-175.80626,149.71884,25.556656,45.15782,17.092176,12.328888,3.8537533,6.222949,-0.9433892,3.9663274,-1.5182409,2.8570578,-4.5828977,18061.wav,happy
184.5703125,1106.6772124633526,0.03179027416087963,0.1527366,1858.6194949986946,0.47228208,0.33122745,0.3111418,0.3095962,0.39991948,0.28875768,0.4165981,0.49066466,0.35155013,0.43612608,0.4251297,0.44130036,-171.1983,136.17004,26.368534,50.17053,15.726153,13.805648,4.9671926,6.8340874,-0.4140512,5.4183445,-1.0226828,2.717546,-4.5096397,18062.wav,happy
184.5703125,1172.1761453409379,0.034270109953703706,0.14260782,1927.933249319827,0.457225,0.34451976,0.3733904,0.39762574,0.5045907,0.38906872,0.45990875,0.4877168,0.37816742,0.461619,0.47147486,0.47201622,-176.83913,127.59181,25.191904,55.11329,14.358557,14.446582,7.4155645,8.403977,0.7917594,7.4451222,-0.035350375,2.635867,-4.077332,18063.wav,happy
184.5703125,1178.8767744607646,0.03238480179398148,0.13609482,1976.9652019696978,0.41273773,0.3458267,0.3512424,0.37149146,0.51315707,0.4213928,0.52728933,0.5581786,0.40369236,0.42301267,0.4175698,0.43140328,-189.53685,121.72511,29.107725,58.580036,15.552484,14.173776,9.429725,9.580177,1.5104238,8.751933,0.5907124,3.0447066,-3.7606263,18064.wav,happy
107.666015625,1572.8005321164733,0.058037651909722224,0.17618035,2175.2709163823456,0.26452947,0.27258763,0.52511096,0.31905597,0.35787067,0.24963328,0.28446883,0.46289602,0.42169604,0.41100484,0.34894675,0.29685405,-168.20946,122.74094,19.894445,25.129482,20.728638,11.658239,-10.664865,1.2500491,-6.5170264,2.9491644,1.4561136,8.221166,1.4355687,18086.wav,happy
184.5703125,1667.193425611844,0.06510190610532407,0.1789573,2212.634732964454,0.27368647,0.26224133,0.4422472,0.33815846,0.460487,0.31075266,0.2963548,0.37686503,0.3689634,0.3657638,0.33695942,0.30684868,-164.437,118.09002,14.90106,22.569906,19.219238,8.64969,-12.193251,1.4073426,-6.36463,3.0727534,1.0343528,6.2327952,-0.55171555,18087.wav,happy
184.5703125,1661.466401675199,0.06382921006944445,0.18480657,2227.5515034360383,0.23079278,0.25557467,0.50201905,0.36666808,0.48956016,0.32702038,0.2965383,0.3619363,0.33504337,0.2851692,0.2761815,0.2840926,-164.88646,116.97861,15.6601515,21.79971,18.09558,8.435806,-11.634691,2.6476305,-6.396104,2.253046,-0.41073582,4.956368,-1.1908114,18088.wav,happy
184.5703125,1453.1210359752731,0.045787669994212965,0.20184402,2134.311679546361,0.33576795,0.3252952,0.58034164,0.44727057,0.51099813,0.30828342,0.22800243,0.21556439,0.22623497,0.21280429,0.2082465,0.27296162,-153.27203,122.98529,15.428164,22.107533,19.877794,10.031263,-11.069355,4.918649,-3.5499709,2.6474712,-1.5807229,3.659004,-2.114511,18089.wav,happy
184.5703125,1407.402053813237,0.04466417100694445,0.23044609,2095.22662030896,0.35524514,0.3572843,0.62497705,0.46231696,0.44869006,0.34549773,0.25518566,0.23040526,0.2824796,0.27323824,0.28744647,0.29864156,-141.03409,126.585655,15.26867,20.325191,20.407198,12.205165,-10.593455,5.2594423,-2.9284146,1.9228355,-2.6993241,4.355415,-1.767692,18090.wav,happy
184.5703125,1263.3102838417924,0.03386999059606482,0.2500889,2031.185546658287,0.34986666,0.39017165,0.61203074,0.46709946,0.42866975,0.34271607,0.24815063,0.21187226,0.27033302,0.290879,0.2898357,0.2938729,-133.60887,130.45906,16.71867,20.469866,21.05565,13.783431,-9.745079,6.265827,-1.2804891,2.7326245,-2.8440337,4.630186,-1.972003,18091.wav,happy
184.5703125,1226.3390523459266,0.025727448640046297,0.24008687,2066.8544224603033,0.37335026,0.43783495,0.71921617,0.50147426,0.3475578,0.25533912,0.17305051,0.19244117,0.23878118,0.29868463,0.29877838,0.30996373,-140.44617,130.96474,22.767881,22.331503,20.47125,15.677197,-7.6420836,6.9965687,-0.93449885,2.4935238,-2.9551654,6.054706,0.17582844,18092.wav,happy
184.5703125,1146.0609338700115,0.024022985387731483,0.25066683,2006.5995179400165,0.38076034,0.4295015,0.6284038,0.40115017,0.32018504,0.27742776,0.23916915,0.29866886,0.34016392,0.3857859,0.3538166,0.3488081,-143.19862,133.32402,25.925589,23.57329,23.718288,18.977892,-6.3669577,7.5969243,0.36953148,3.2642424,-1.5005258,7.151803,0.010503698,18093.wav,happy
184.5703125,1039.9729095137254,0.021735297309027776,0.2835251,1936.38233443234,0.31734383,0.37974223,0.62234426,0.43309486,0.32708314,0.3120933,0.26476008,0.3102013,0.35932294,0.41588858,0.40461954,0.36552358,-150.03123,135.05482,30.743395,24.619259,24.836214,20.81992,-4.777594,7.989031,1.24534,3.9658887,0.17020528,9.477259,2.3687418,18094.wav,happy
184.5703125,985.5584452210693,0.018473307291666668,0.29946914,1882.1910488012888,0.30839005,0.39263415,0.64865875,0.4918316,0.42654106,0.33416322,0.2744816,0.30443978,0.30962223,0.35008276,0.30316204,0.3078771,-162.55487,134.9778,31.025333,24.598604,24.981987,21.59515,-1.6013236,10.2639,3.5149782,6.211602,1.3613945,9.334902,3.418435,18095.wav,happy
184.5703125,881.3475879381424,0.016870569299768517,0.3278449,1754.0189862604745,0.34734786,0.4010943,0.6682785,0.5300538,0.46628496,0.35829556,0.28587982,0.28011882,0.28489944,0.31623274,0.31672025,0.37220657,-167.51111,140.84431,29.33813,25.381338,28.535433,22.59635,-0.30636117,11.185646,5.0995674,6.950224,2.3206131,9.242753,1.7338036,18096.wav,happy
117.45383522727273,1259.7580680874523,0.046976725260416664,0.14295864,1692.7707118297064,0.121688895,0.11205035,0.12790923,0.09524685,0.20362057,0.237889,0.69833136,0.59539884,0.30631238,0.22838928,0.19380744,0.28915083,-185.66434,118.65136,-13.893873,45.93199,1.6238645,11.506336,-6.8003864,-5.537958,-8.754817,-4.066082,-15.088409,-19.997856,-17.014368,19300.wav,romantic
117.45383522727273,1215.88683307587,0.04508011429398148,0.13854128,1668.8416350078946,0.12738027,0.12618658,0.12276268,0.091269575,0.20330489,0.23932253,0.67597586,0.6057163,0.30554393,0.21036121,0.18959229,0.3424362,-190.33142,123.30755,-10.278773,43.9259,0.98218656,11.003176,-7.2671623,-6.7499347,-9.575781,-5.315942,-13.326869,-17.716782,-14.639842,19301.wav,romantic
117.45383522727273,1235.8777220814745,0.04519992404513889,0.14100468,1667.5281619879581,0.1364413,0.09902609,0.1066775,0.121385515,0.32709175,0.24613012,0.5779091,0.56050617,0.36890373,0.32770935,0.27938345,0.4187621,-188.37721,122.01334,-10.978648,45.128716,0.46119022,11.957239,-7.1009855,-7.997657,-10.053252,-4.4915576,-12.555495,-19.135178,-16.77754,19302.wav,romantic
117.45383522727273,1283.736649866135,0.04968713831018518,0.14456923,1708.6994525710534,0.1392225,0.12593375,0.13401516,0.093186796,0.20097572,0.22991827,0.68147415,0.5948222,0.29903248,0.21089008,0.2012667,0.38305563,-178.41765,118.496056,-10.152113,43.956226,-0.91771,9.436729,-8.424804,-9.9336815,-13.112687,-6.7351556,-15.210115,-20.016932,-17.196806,19303.wav,romantic
117.45383522727273,1196.45834645318,0.04729320384837963,0.14515446,1615.5866771008991,0.1356187,0.10509633,0.10658711,0.08738934,0.20756258,0.23074849,0.68012327,0.5494002,0.28523323,0.2281966,0.2178391,0.39728507,-184.28825,128.54689,-11.6892,42.262863,-1.3563402,9.261932,-8.963291,-8.135649,-11.030257,-6.047501,-14.361497,-18.709782,-15.27962,19304.wav,romantic
117.45383522727273,1239.18757771148,0.048676667390046294,0.13131057,1664.501610065208,0.103380285,0.13236913,0.12571536,0.090049595,0.20577139,0.26122653,0.79342395,0.59525543,0.28192174,0.20625632,0.16943382,0.24581555,-185.88155,125.55871,-12.46189,40.044434,-1.6166605,9.357415,-7.79507,-5.626715,-8.160194,-5.582188,-13.699884,-17.863188,-14.693971,19305.wav,romantic
117.45383522727273,1271.91979445832,0.05153853804976852,0.1452649,1662.870512861665,0.06510321,0.1062891,0.10322143,0.09066491,0.23234703,0.23995875,0.6907032,0.5089183,0.30979592,0.3648137,0.19189084,0.13392153,-180.95815,123.14693,-15.93611,39.698277,-2.2447815,10.418998,-6.5207925,-5.359805,-7.0162005,-3.347312,-12.773731,-20.702791,-17.036049,19306.wav,romantic
117.45383522727273,1387.5310152677805,0.06097864221643518,0.15029964,1726.5199822113693,0.061285153,0.14428018,0.13391739,0.091796525,0.224586,0.20632063,0.6254157,0.42124048,0.2649143,0.40540755,0.1354617,0.06481637,-172.26776,117.5066,-16.1745,33.67331,-5.844089,6.3720355,-7.502915,-6.9656987,-9.580613,-6.4805775,-16.512178,-19.491875,-17.03958,19307.wav,romantic
117.45383522727273,1342.4634703795673,0.060791015625,0.16483475,1669.5561932204905,0.087762125,0.13124356,0.10991024,0.093724474,0.26537806,0.18727392,0.48961926,0.30442753,0.25303957,0.4775816,0.17144825,0.16660531,-165.92133,121.21203,-13.545646,29.968784,-3.6332397,6.192181,-7.5843053,-6.3182507,-7.8096404,-7.1010914,-16.562326,-16.703976,-14.648118,19308.wav,romantic
117.45383522727273,1363.676408040361,0.059154369212962965,0.1815491,1717.8877252795098,0.14302291,0.16843732,0.15068991,0.13027708,0.29057607,0.20055154,0.43796086,0.33245972,0.28434756,0.4920596,0.21239525,0.27699128,-151.91995,119.101654,-9.7031975,33.161495,-0.7196751,7.90019,-6.8252087,-5.5489316,-6.913297,-5.6421046,-13.98794,-13.60753,-12.438149,19309.wav,romantic
117.45383522727273,1339.4389394282873,0.057779947916666664,0.1926266,1715.0213711977526,0.2034323,0.21063617,0.1771041,0.17816319,0.39583707,0.21291758,0.31782117,0.3113496,0.34997657,0.5859268,0.30304566,0.39081395,-148.47884,120.17841,-7.064474,37.048332,2.3890753,11.96582,-4.467309,-5.8594003,-6.470177,-2.860197,-10.927999,-14.070599,-13.2032995,19310.wav,romantic
117.45383522727273,1442.3676887704087,0.05979862919560185,0.19896744,1827.30685771648,0.22696507,0.24604803,0.22832495,0.21078743,0.40440166,0.24949181,0.44294268,0.41913012,0.3754567,0.49909434,0.29034,0.40194163,-131.81287,114.71842,-4.824707,38.883358,4.87193,14.097561,-3.4331813,-2.97684,-5.560705,-0.95619035,-9.649151,-11.311792,-12.7028265,19311.wav,romantic
117.45383522727273,1269.6437308370919,0.05061622902199074,0.21543987,1706.9977086502736,0.26197392,0.2676192,0.2366699,0.20281164,0.3107036,0.27630144,0.61306775,0.5375058,0.3786327,0.3927554,0.30208433,0.4447869,-126.1713,127.22629,-5.0584526,46.02605,9.925952,18.597082,-0.9160015,0.74909097,-0.9581997,3.0405653,-6.421818,-11.272793,-10.69032,19312.wav,romantic
117.45383522727273,1243.201839234005,0.04756447120949074,0.22399457,1688.8616315489696,0.27138332,0.303335,0.26630777,0.2091684,0.26590255,0.3088219,0.76926243,0.63816905,0.39734033,0.34435615,0.29522803,0.3839794,-117.25579,130.74092,-6.497628,48.22888,11.3928175,19.033834,1.0603299,3.6281035,2.6445663,6.3683033,-3.3694086,-9.712437,-9.688465,19313.wav,romantic
117.45383522727273,1237.0618384087134,0.04907678674768518,0.21590449,1678.3221347405558,0.22536507,0.27341723,0.23874825,0.19404419,0.27885607,0.3005277,0.7232816,0.5813683,0.41096443,0.43555108,0.295659,0.28615043,-124.46538,130.44728,-8.457086,46.545094,11.624817,20.53288,3.1531355,4.242494,3.5892851,7.5978556,-3.2377822,-12.313319,-11.122594,19314.wav,romantic
117.45383522727273,1254.7020071397365,0.03997350622106482,0.15714225,2113.4737226511857,0.5596608,0.32175687,0.2768404,0.388584,0.30175164,0.3426173,0.3885285,0.26184374,0.17412727,0.25723127,0.7120103,0.64915836,-161.67,122.80094,32.27442,42.689274,14.802081,10.799719,11.910957,9.280977,1.763743,5.535969,-3.3085706,2.0277398,0.21643946,19315.wav,romantic
184.5703125,1265.5544913631504,0.041257505063657406,0.15795396,2100.0284978841887,0.4982149,0.27424735,0.2221546,0.31832013,0.22676784,0.2765185,0.35359877,0.24002312,0.1565855,0.2815208,0.75254774,0.64200354,-153.3209,124.95216,28.928406,39.684555,12.32133,9.893763,13.949432,11.27743,2.301842,5.262507,-6.339994,-0.82561225,-0.12089309,19316.wav,romantic
184.5703125,1281.2324369630503,0.04127332899305555,0.15786192,2099.8609555052262,0.46099886,0.27403712,0.2284207,0.29667488,0.25268424,0.31147724,0.36043987,0.2344546,0.1560066,0.30409533,0.7753628,0.6349496,-150.64682,125.27505,27.787367,37.783974,10.947379,10.978661,14.139687,12.296604,2.3069746,5.1023016,-7.256715,-1.3736835,0.024215415,19317.wav,romantic
184.5703125,1292.1726531789361,0.04345703125,0.15984358,2088.350465943737,0.45786342,0.30550873,0.20722392,0.26120496,0.22628815,0.25982022,0.29391673,0.1950063,0.18830216,0.27079308,0.71746755,0.6290868,-146.02393,126.33026,26.182251,36.775494,9.636487,10.034135,14.010243,12.703478,1.1188768,4.162683,-8.197851,-1.4853026,0.97757185,19318.wav,romantic
184.5703125,1283.7075270760354,0.043468334056712965,0.16036043,2072.425787363132,0.4981585,0.35043037,0.2327717,0.27565837,0.24166356,0.25319844,0.31752676,0.2376272,0.1955864,0.2677426,0.6988522,0.64146125,-146.01222,126.886505,25.197184,36.96641,9.974566,10.717979,14.016122,12.779533,1.6700168,4.7694397,-7.929864,-1.7769248,-0.03389023,19319.wav,romantic
